Date,Close,MarketCap
,NPN.JO,
2023-09-21,59706.72265625,45783936736143.14
2023-09-22,62334.05078125,47798608104937.45
2023-09-26,60268.46484375,46214688377337.61
2023-09-27,61007.59375,46781462596020.375
2023-09-28,60315.0546875,46250414110787.72
2023-09-29,60504.83984375,46395943980803.11
2023-10-02,60706.42578125,46550522852306.95
2023-10-03,59593.93359375,45697448530589.484
2023-10-04,59950.296875,45970712799636.19
2023-10-05,60143.2734375,46118689883890.59
2023-10-06,61887.5,47456186819550.0
2023-10-09,61052.1796875,46815651706576.22
2023-10-10,63164.3671875,48435306153724.97
2023-10-11,63940.2890625,49030293727263.66
2023-10-12,63035.3828125,48336399159634.03
2023-10-13,61432.74609375,47107475265004.734
2023-10-16,62211.66796875,47704763279835.42
2023-10-17,60930.3984375,46722268167879.09
2023-10-18,60342.65625,46271579368820.625
2023-10-19,58258.671875,44673551466109.69
2023-10-20,57625.53125,44188050520312.125
2023-10-23,58064.08984375,44524343286320.11
2023-10-24,59626.328125,45722289103030.31
2023-10-25,58705.421875,45016125515176.69
2023-10-26,58175.6796875,44609911914430.22
2023-10-27,57770.921875,44299538052718.69
2023-10-30,58540.23828125,44889460461902.2
2023-10-31,58180.6796875,44613745983250.22
2023-11-01,58554.23828125,44900195854598.2
2023-11-02,60133.87890625,46111486028021.766
2023-11-03,63503.13671875,48695079293111.3
2023-11-06,64207.66015625,49235317562046.89
2023-11-07,62897.59375,48230740609980.375
2023-11-08,64650.41796875,49574830346790.42
2023-11-09,64585.2265625,49524840679183.41
2023-11-10,63593.52734375,48764392068497.86
2023-11-13,63922.6953125,49016802597603.28
2023-11-14,65229.55859375,50018923349331.984
2023-11-15,69595.7109375,53366949062240.34
2023-11-16,67275.75,51587971083423.0
2023-11-17,67413.3359375,51693473874030.84
2023-11-20,67843.09375,52023018079842.375
2023-11-21,66793.1953125,51217941507165.28
2023-11-22,67911.2890625,52075311184107.66
2023-11-23,69086.3671875,52976377264132.97
2023-11-24,68882.78125,52820264765101.125
2023-11-27,67982.4765625,52129898738932.41
2023-11-28,68793.0,52751419266852.0
2023-11-29,68585.625,52592401262542.5
2023-11-30,69463.9296875,53265897385903.22
2023-12-01,67752.1015625,51953244018050.91
2023-12-04,69552.9140625,53334131829434.16
2023-12-05,68424.234375,52468644709911.94
2023-12-06,67871.2265625,52044590707687.41
2023-12-07,67680.046875,51897991491915.19
2023-12-08,67694.84375,51909337939329.375
2023-12-11,68709.15625,52687126725326.625
2023-12-12,68086.40625,52209593453795.625
2023-12-13,68606.5625,52608456425726.25
2023-12-14,67577.4453125,51819315201582.28
2023-12-18,65835.7734375,50483777235460.59
2023-12-19,66535.1328125,51020055630193.03
2023-12-20,65994.96875,50605850392249.875
2023-12-21,66634.921875,51096575256814.69
2023-12-22,54842.8203125,42054229472203.78
2023-12-27,60120.01953125,46100858468511.33
2023-12-28,60582.18359375,46455252232862.484
2023-12-29,62555.23046875,47968211733629.67
2024-01-02,60997.75,46773914273031.0
2024-01-03,61738.89453125,47342234100706.83
2024-01-04,62556.03125,47968825783714.125
2024-01-05,61586.10546875,47225073344593.17
2024-01-08,60805.36328125,46626389489082.7
2024-01-09,59732.05078125,45803358691009.45
2024-01-10,58620.73046875,44951182979171.67
2024-01-11,60025.42578125,46028322679022.95
2024-01-12,59842.23828125,45887851982630.2
2024-01-15,59559.66015625,45671167186974.89
2024-01-16,58180.3671875,44613506353948.97
2024-01-17,56959.859375,43677604164254.44
2024-01-18,57973.9765625,44455243181938.41
2024-01-19,58507.33984375,44864233487213.11
2024-01-22,57985.578125,44464139419747.31
2024-01-23,60595.37890625,46465370580107.766
2024-01-24,63795.1328125,48918985916833.03
2024-01-25,63445.1640625,48650625062363.16
2024-01-26,64305.8984375,49310648028261.09
2024-01-29,63655.14453125,48811640975971.83
2024-01-30,63706.9453125,48851362528020.28
2024-01-31,62740.015625,48109907534825.06
2024-02-01,63540.95703125,48724080429295.08
2024-02-02,65275.0234375,50053786417297.59
2024-02-05,65130.234375,49942760171295.94
2024-02-06,67560.640625,51806429135907.56
2024-02-07,68461.3828125,52497130643098.03
2024-02-08,67533.453125,51785581386698.81
2024-02-09,68550.375,52565371077361.5
2024-02-12,68653.765625,52644652431680.06
2024-02-13,67398.65625,51682217287604.625
2024-02-14,65996.5703125,50607078492418.78
2024-02-15,65916.578125,50545739382031.31
2024-02-16,66102.3515625,50688193010891.91
2024-02-19,65719.59375,50394689051988.375
2024-02-20,64266.703125,49280592523151.81
2024-02-21,65456.2109375,50192723486162.34
2024-02-22,66777.90625,51206217643601.625
2024-02-23,66945.09375,51334419319770.375
2024-02-26,66518.9296875,51007630850923.22
2024-02-27,65019.04296875,49857497070544.92
2024-02-28,63340.171875,48570115607875.69
2024-02-29,63097.98828125,48384405894773.2
2024-03-01,62420.83984375,47865159152627.11
2024-03-04,60894.75390625,46694935450705.266
2024-03-05,58925.90234375,45185192973307.36
2024-03-06,60001.2265625,46009766385007.41
2024-03-07,59448.26953125,45585751322544.33
2024-03-08,59413.26953125,45558912840804.33
2024-03-11,59268.28125,45447733831123.125
2024-03-12,61191.9375,46922819920827.75
2024-03-13,61764.48828125,47361859740479.2
2024-03-14,61788.2890625,47380110507135.66
2024-03-15,61147.94140625,46889083110578.016
2024-03-18,61903.08203125,47468135335583.58
2024-03-19,61483.11328125,47146097517633.7
2024-03-20,62313.44921875,47782810543252.55
2024-03-22,61900.48046875,47466140421650.67
2024-03-25,62495.234375,47922205903155.94
2024-03-26,64706.66796875,49617963621015.42
2024-03-27,66027.5703125,50630849719102.78
2024-03-28,67145.8828125,51488387136556.03
2024-04-02,67228.875,51552026688235.5
2024-04-03,66994.890625,51372604248924.56
2024-04-04,66918.8984375,51314332393593.09
2024-04-05,67136.0859375,51480874757961.84
2024-04-08,67221.671875,51546503232841.69
2024-04-09,65483.609375,50213732985149.44
2024-04-10,67416.0625,51695564639684.25
2024-04-11,67234.875,51556627570819.5
2024-04-12,66602.921875,51072037216366.69
2024-04-15,65684.7890625,50368000338561.66
2024-04-16,64132.91015625,49177998233187.89
2024-04-17,64024.3203125,49094730046369.78
2024-04-18,64744.265625,49646794021322.06
2024-04-19,65142.8359375,49952423222868.84
2024-04-22,68630.5625,52626859956062.25
2024-04-23,71965.3046875,55183986164828.72
2024-04-24,73506.3984375,56365718063943.09
2024-04-25,71497.1484375,54824997508626.09
2024-04-26,72486.6796875,55583783691034.22
2024-04-29,72338.6875,55470301244694.75
2024-04-30,72141.8984375,55319400682965.09
2024-05-02,73994.359375,56739893227112.44
2024-05-03,75168.875,57640527974395.5
2024-05-06,75018.078125,57524894855077.31
2024-05-07,74542.7109375,57160376752748.34
2024-05-08,74179.546875,56881897551033.19
2024-05-09,75594.234375,57966699397791.94
2024-05-10,75418.6484375,57832057684152.09
2024-05-13,77014.125,59055491072416.5
2024-05-14,79993.90625,61340428348625.625
2024-05-15,80474.46875,61708930288087.875
2024-05-16,81490.5859375,62488102933299.84
2024-05-17,78154.0390625,59929592865318.66
2024-05-20,78681.796875,60334284820002.19
2024-05-21,78761.9921875,60395779689435.47
2024-05-22,77963.8515625,59783754472577.91
2024-05-23,78139.0390625,59918090658858.66
2024-05-24,78027.8515625,59832830553473.91
2024-05-27,78240.4375,59995844376381.75
2024-05-28,76915.5390625,58979894018604.66
2024-05-30,76159.984375,58400524284774.94
2024-05-31,74560.9140625,57174335159546.16
2024-06-03,75994.2109375,58273406931194.34
2024-06-04,76494.1640625,58656777868799.16
2024-06-05,77187.9140625,59188754917574.16
2024-06-06,78219.4375,59979741287337.75
2024-06-07,76972.921875,59023895949046.69
2024-06-10,76895.5390625,58964557743324.66
2024-06-11,76412.375,58594060889929.5
2024-06-12,78059.6484375,59857212834876.09
2024-06-13,76937.140625,58996458394053.56
2024-06-14,74733.09375,57306364913802.375
2024-06-18,74925.4921875,57453898683849.47
2024-06-19,75891.609375,58194730640861.44
2024-06-20,74056.5546875,56787585448793.72
2024-06-21,71777.1328125,55039693381081.03
2024-06-24,73683.984375,56501893405110.94
2024-06-25,71286.96875,54663828831337.875
2024-06-26,71630.9375,54927588803223.75
2024-06-27,71142.5703125,54553102121962.78
2024-06-28,71338.9609375,54703697156333.34
2024-07-01,69332.921875,53165438792086.69
2024-07-02,69889.875,53592518114239.5
2024-07-03,70396.03125,53980645693474.125
2024-07-04,70683.609375,54201164557949.44
2024-07-05,70194.6484375,53826222581016.09
2024-07-08,71006.1875,54448521904164.75
2024-07-09,70617.21875,54150255312898.875
2024-07-10,70099.453125,53753225505122.81
2024-07-11,71117.78125,54534093527641.125
2024-07-12,73456.6015625,56327533134788.91
2024-07-15,73334.203125,56233676328221.81
2024-07-16,70494.625,54056248738018.5
2024-07-17,70122.2578125,53770712453381.53
2024-07-18,70280.640625,53892162573987.56
2024-07-19,68715.15625,52691727607910.625
2024-07-22,70603.4140625,54139669688516.16
2024-07-23,69758.078125,53491454456437.31
2024-07-24,69368.7109375,53192882337812.34
2024-07-25,68995.5390625,52906729007724.66
2024-07-26,68902.140625,52835109800313.56
2024-07-29,68670.1640625,52657226979263.16
2024-07-30,69404.109375,53220026346911.44
2024-07-31,70438.8359375,54013468917012.84
2024-08-01,69417.7109375,53230456212248.34
2024-08-02,68285.0,52361877874740.0
2024-08-05,68950.9453125,52872533906436.28
2024-08-06,67866.03125,52040606870554.125
2024-08-07,70083.453125,53740956484898.81
2024-08-08,71762.53125,55028496701980.125
2024-08-12,73913.7578125,56678086839587.53
2024-08-13,73857.7734375,56635157250268.59
2024-08-14,72276.28125,55422447273235.125
2024-08-15,73014.4375,55988475645717.75
2024-08-16,73352.609375,56247790494065.44
2024-08-19,72996.8359375,55974978525324.84
2024-08-20,72405.28125,55521366248791.125
2024-08-21,73484.3984375,56348848161135.09
2024-08-22,73867.375,56642519860549.5
2024-08-23,73994.359375,56739893227112.44
2024-08-26,72463.6796875,55566146974462.22
2024-08-27,72877.2421875,55883272391736.47
2024-08-28,71930.125,55157009896240.5
2024-08-29,71865.7265625,55107628287985.41
2024-08-30,73549.3984375,56398691055795.09
2024-09-02,72859.6484375,55869781262076.09
2024-09-03,72839.4453125,55854289227750.28
2024-09-04,71994.5078125,55206379523030.53
2024-09-05,72824.2421875,55842631262244.47
2024-09-06,70717.0078125,54226774939520.53
2024-09-09,70980.1875,54428584746300.75
2024-09-10,70610.8203125,54145348902955.78
2024-09-11,70451.8359375,54023437495944.84
2024-09-12,70254.6484375,53872231406856.09
2024-09-13,70174.25,53810580778377.0
2024-09-16,69554.6953125,53335497716451.28
2024-09-17,70751.0078125,54252846607496.53
2024-09-18,70494.625,54056248738018.5
2024-09-19,73483.796875,56348386874730.19
2024-09-20,73573.7890625,56417394122757.66
2024-09-23,73615.5859375,56449444541799.84
2024-09-25,78269.4296875,60018075984805.22
2024-09-26,83489.6328125,64020999591931.03
2024-09-27,84390.171875,64711545340075.69
2024-09-30,83891.609375,64329240752861.44
2024-10-01,84737.140625,64977605753253.56
2024-10-02,87660.1171875,67218984413227.97
2024-10-03,87431.9375,67044013088187.75
2024-10-04,86611.796875,66415117968522.19
2024-10-07,88393.2578125,67781166735425.53
2024-10-08,85423.484375,65503903587588.94
2024-10-09,85552.8828125,65603128090504.03
2024-10-10,84406.5703125,64724119887658.78
2024-10-11,83977.59375,64395174755100.375
2024-10-14,84974.7265625,65159789920261.41
2024-10-15,81993.75,62873936061975.0
2024-10-16,82592.1015625,63332760275810.91
2024-10-17,81702.3671875,62650499710756.97
2024-10-18,83779.015625,64242902315621.06
2024-10-21,82829.8828125,63515094211132.03
2024-10-22,83297.4453125,63873627571662.28
2024-10-23,83529.8359375,64051827901536.84
2024-10-24,82555.703125,63304849452947.81
2024-10-25,84421.96875,64735927621477.875
2024-10-28,84758.328125,64993852619878.31
2024-10-29,86021.84375,65962733792157.375
2024-10-30,84322.96875,64660013058841.875
2024-10-31,82877.078125,63551284226353.31
2024-11-01,84319.7734375,64657562849236.59
2024-11-04,83593.6328125,64100748223387.03
2024-11-05,84682.75,64935898273371.0
2024-11-06,83037.46875,63674273965219.875
2024-11-07,82859.28125,63537637337647.125
2024-11-08,81658.3828125,62616771886606.03
2024-11-11,82062.5390625,62926684461912.66
2024-11-12,82268.9296875,63084947633923.22
2024-11-13,81872.7578125,62781157587263.53
2024-11-14,82800.2890625,63492401316303.66
2024-11-15,82155.9453125,62998309660056.28
2024-11-18,82749.296875,63453299805072.19
2024-11-19,82155.9453125,62998309660056.28
2024-11-20,82193.734375,63027286833309.94
2024-11-21,81900.15625,62802167086250.625
2024-11-22,81167.8125,62240595818771.25
2024-11-25,81753.765625,62689912740080.06
2024-11-26,82393.71875,63180637604644.875
2024-11-27,82527.90625,63283534426601.625
2024-11-28,81523.78125,62513557555825.125
2024-11-29,81353.796875,62383211197410.19
2024-12-02,85393.2890625,65480749406355.66
2024-12-03,85813.2578125,65802787224305.53
2024-12-04,86207.6484375,66105211383948.09
2024-12-05,87795.7734375,67323007492900.59
2024-12-06,88238.953125,67662843777200.81
2024-12-09,88600.3359375,67939957091898.84
2024-12-10,87385.7890625,67008625831125.66
2024-12-11,87208.0,66872294730912.0
2024-12-12,87507.5859375,67102021351287.84
2024-12-13,88855.3203125,68135482620253.78
2024-12-17,88907.1171875,68175201176935.97
2024-12-18,87473.7890625,67076105442357.66
2024-12-19,86615.828125,66418209186508.31
2024-12-20,84395.9375,64715966500683.75
2024-12-23,85817.0703125,65805710701780.78
2024-12-24,85495.8828125,65559419705956.03
2024-12-27,84937.90625,65131555597841.625
2024-12-30,83013.0,63655510990932.0
2024-12-31,83460.375,63998564298601.5
2025-01-02,82259.640625,63077824652943.56
2025-01-03,82837.40625,63520863286559.625
2025-01-06,83196.7890625,63796442973729.66
2025-01-07,74797.1953125,57355518874221.28
2025-01-08,73003.8828125,55980382166068.03
2025-01-09,73872.046875,56646102318603.19
2025-01-10,73054.8828125,56019489668032.03
2025-01-13,71275.171875,54654782825215.69
2025-01-14,71941.1328125,55165450838377.03
2025-01-15,73626.0546875,56457472123391.72
2025-01-16,73016.484375,55990045217640.94
2025-01-17,73836.4453125,56618802550458.28
2025-01-20,75322.375,57758233887169.5
2025-01-21,74228.8203125,56919681101107.78
2025-01-22,74179.6328125,56881963449091.03
2025-01-23,73995.4375,56740719948201.75
2025-01-24,75190.7734375,57657319997680.59
2025-01-27,76666.1015625,58788621910346.91
2025-01-28,77355.4765625,59317244148904.41
2025-01-29,78456.21875,60161308408894.875
2025-01-30,78051.4453125,59850922565718.28
2025-01-31,78948.3984375,60538718567631.09
2025-02-03,78030.4453125,59834819476674.28
2025-02-04,80127.5390625,61442899828572.66
2025-02-05,80126.5390625,61442133014808.66
2025-02-06,80560.515625,61774912216187.06
2025-02-07,81909.2578125,62809146289649.53
2025-02-10,82795.015625,63488357571845.06
2025-02-11,82896.0078125,63565799771276.53
2025-02-12,84412.140625,64728391279953.56
2025-02-13,85830.8671875,65816290335430.97
2025-02-14,91995.5703125,70543469542654.78
2025-02-17,94044.265625,72114437306522.06
2025-02-18,97050.53125,74419683166012.12
2025-02-19,96177.1640625,73749973185611.16
2025-02-20,97232.5234375,74559237280327.6
2025-02-21,98747.640625,75721049993775.56
2025-02-24,91171.2109375,69911339427422.34
2025-02-25,91082.2109375,69843093002426.34
2025-02-26,92695.5390625,71080215214524.66
2025-02-27,92099.9609375,70623517710737.34
2025-02-28,88669.125,67992705491836.5
2025-03-03,90495.640625,69393302813247.56
2025-03-04,91037.21875,69808592373778.875
2025-03-05,93490.8984375,71690107730601.1
2025-03-06,98512.859375,75541016499746.44
2025-03-07,96470.1484375,73974637636998.1
2025-03-10,92308.953125,70783775796680.81
2025-03-11,92616.9375,71019942454527.75
2025-03-12,93216.7109375,71479856981684.34
2025-03-13,92821.1328125,71176522230697.03
2025-03-14,94307.6640625,72316414853813.16
2025-03-17,94612.6484375,72550281070368.1
2025-03-18,96235.3671875,73794604142968.97
2025-03-19,97720.296875,74933268665916.19
2025-03-20,92777.1328125,71142782425081.03
2025-03-24,93534.6953125,71723691777171.28
2025-03-25,92745.1328125,71118244384633.03
2025-03-26,92940.3203125,71267916846193.78
2025-03-27,94531.2421875,72487857637392.47
2025-03-28,92022.171875,70563867986923.69
2025-03-31,90355.6484375,69285954877020.09
2025-04-01,92084.359375,70611554217872.44
2025-04-02,93700.0859375,71850515584857.84
2025-04-03,92459.546875,70899253156953.19
2025-04-04,88302.953125,67711919858096.81
2025-04-07,86315.84375,66188177038773.375
2025-04-08,86453.0390625,66293380292754.66
2025-04-09,84929.109375,65124810033011.44
2025-04-10,86656.625,66449492791786.5
2025-04-11,85741.8671875,65748043910434.97
2025-04-14,89838.46875,68889374374183.875
2025-04-15,89779.6796875,68844294111886.22
2025-04-16,89212.703125,68409528679895.81
2025-04-17,90175.65625,69147934390232.625
2025-04-22,91277.8046875,69993076982078.72
2025-04-23,95458.40625,73198819802003.62
2025-04-24,95637.390625,73336067484294.56
2025-04-25,97976.8828125,75130022294440.03
2025-04-29,96695.34375,74147320502211.38
2025-04-30,97841.0859375,75025891381581.84
2025-05-02,101508.5078125,77838120953726.53
2025-05-05,100185.171875,76823368742455.69
2025-05-06,101577.109375,77890725576083.44
2025-05-07,99255.21875,76110267886330.88
2025-05-08,99627.8046875,76395971911478.72
2025-05-09,101705.8984375,77989482801861.1
2025-05-12,105852.1015625,81168848426450.9
2025-05-13,106739.2578125,81849132049769.53
2025-05-14,108794.7578125,83425317741671.53
2025-05-15,106196.6796875,81433075675474.22
2025-05-16,106640.0703125,81773073709552.78
2025-05-19,105394.921875,80818276749454.69
2025-05-20,104294.7734375,79974667785136.6
2025-05-21,105029.7421875,80538251938746.47
2025-05-22,104994.9453125,80511569216052.28
2025-05-23,103062.8359375,79030001153748.84
2025-05-26,103564.4140625,79414618163720.16
2025-05-27,104784.953125,80350544316344.81
2025-05-28,103573.8046875,79421819024222.72
2025-05-29,104924.34375,80457430966167.38
2025-05-30,103271.8203125,79190253248959.78
2025-06-02,103467.4140625,79340237228612.16
2025-06-03,103925.390625,79691419960326.56
2025-06-04,107029.640625,82071801587223.56
2025-06-05,108371.3828125,83100667964338.03
2025-06-06,107162.6328125,82173781827103.03
2025-06-09,108630.765625,83299566275108.06
2025-06-10,108270.390625,83023225764906.56
2025-06-11,108710.1640625,83360450089823.16
2025-06-12,108735.3671875,83379776192968.97
2025-06-13,106244.8828125,81470038495192.03
2025-06-17,106603.46875,81745007127643.88
2025-06-18,106886.453125,81962003441390.81
2025-06-19,104556.7578125,80175561009839.53
2025-06-20,104702.9609375,80287671578429.34
2025-06-23,108137.9921875,82921700820699.47
2025-06-24,110212.6953125,84512611733163.28
2025-06-25,110156.4921875,84469514403333.47
2025-06-26,110306.2890625,84584380708887.66
2025-06-27,110127.8984375,84447588322269.1
2025-06-30,110302.2890625,84581313453831.66
2025-07-01,109412.328125,83898879157534.31
2025-07-02,108375.1796875,83103579460348.22
2025-07-03,107653.609375,82550269413029.44
2025-07-04,107180.234375,82187278947495.94
2025-07-07,109119.5390625,83674364474460.66
2025-07-08,110527.078125,84753684800953.31
2025-07-09,109364.1328125,83861922328549.03
2025-07-10,109104.9453125,83663173786092.28
2025-07-11,110114.6953125,84437463984291.28
2025-07-14,108414.578125,83133790724503.31
2025-07-15,110902.2578125,85041377749301.53
2025-07-16,109792.109375,84190100647343.44
2025-07-17,110080.4921875,84411236557269.47
2025-07-18,111656.828125,85619992650832.31
2025-07-21,112834.1640625,86522790052559.16
2025-07-22,112094.6015625,85955683348220.9
2025-07-23,118000.3203125,90484269772033.78
2025-07-24,118126.9140625,90581343601970.16
2025-07-25,116332.3984375,89205284321007.1
2025-07-28,115016.4609375,88196205333443.34
2025-07-29,114994.4609375,88179335430635.34
2025-07-30,113340.5390625,86911085372304.66
2025-07-31,112902.9609375,86575544443229.34
2025-08-01,108572.171875,83254635781123.69
2025-08-04,111483.03125,85486722814942.12
2025-08-05,111581.0234375,85561864573081.6
2025-08-06,112226.796875,86057052533382.19
2025-08-07,112260.390625,86082812683266.56
2025-08-08,111959.0078125,85851708194408.53
2025-08-11,111684.015625,85640840400041.06
2025-08-12,112321.1953125,86129438554557.28
2025-08-13,117087.5625,89784354518210.25
2025-08-14,116189.609375,89095791702533.44
2025-08-15,116600.3828125,89410778428294.03
2025-08-18,116137.609375,89055917386805.44
2025-08-19,115731.03125,88744147684414.12
2025-08-20,114674.6796875,87934122766666.22
2025-08-21,113432.3359375,86981476479546.84
2025-08-22,116232.796875,89128908471966.19
2025-08-25,118656.4921875,90987431397333.47
2025-08-26,118260.703125,90683934896567.81
2025-08-27,115892.21875,88867748477998.88
2025-08-28,115646.4296875,88679274041833.22
2025-08-29,116167.8046875,89079071568038.72
2025-09-01,114598.0859375,87875389624929.84
2025-09-02,113077.5546875,86709425333837.72
2025-09-03,113194.546875,86799136553493.19
2025-09-04,113007.15625,86655442842998.62
2025-09-05,114477.484375,87782910686844.94
2025-09-08,114734.4765625,87979975833460.4
2025-09-09,116428.7890625,89279197978977.66
2025-09-10,115981.8125,88936450198667.25
2025-09-11,116989.765625,89709362528384.06
2025-09-12,117463.546875,90072664512009.19
2025-09-15,117838.125,90359896173952.5
2025-09-16,117702.328125,90255765261094.31
2025-09-17,120662.1875,92525426169348.75
2025-09-18,122459.5,93903630132558.0
2025-09-19,121394.15625,93086709881666.62
2025-09-22,120194.2109375,92166575299994.34
2025-09-23,118742.28125,91053215631259.12
2025-09-25,120554.1953125,92442616273569.28
2025-09-26,121294.15625,93010028505266.62
2025-09-29,123783.8359375,94919149157592.84
2025-09-30,125087.578125,95918876611675.31
2025-10-01,126355.9140625,96891454065926.16
2025-10-02,127978.8359375,98135932897572.84
2025-10-03,130560.7109375,100115750184500.34
2025-10-06,128321.8203125,98398938037159.78
2025-10-07,127264.8671875,97588451833006.97
2025-10-08,127712.8515625,97931972417813.9
2025-10-09,125925.9375,96561742119603.75
2025-10-10,123091.0703125,94387926941116.78
2025-10-13,121138.1640625,92890411548815.16
2025-10-14,120519.1953125,92415777791829.28
2025-10-15,120666.1875,92528493424404.75
2025-10-16,118866.2734375,91148294547262.6
2025-10-17,118315.3046875,90725804126228.72
2025-10-20,119657.234375,91754814280923.94
2025-10-21,120383.203125,92311497110657.81
2025-10-22,120365.203125,92297694462905.81
2025-10-23,122246.109375,93739999264199.44
2025-10-24,123644.046875,94811956980411.19
2025-10-27,128258.8203125,98350628770027.78
2025-10-28,126073.9296875,96675224565943.22
2025-10-29,127186.875,97528646350147.5
2025-10-30,125093.9765625,95923783021618.4
2025-10-31,121997.125,93549074618428.5
2025-11-03,122394.1015625,93853481710538.9
2025-11-04,123431.0546875,94648631639411.72
2025-11-05,123311.0625,94556619978464.25
2025-11-06,125876.9375,96524168245167.75
2025-11-07,121699.140625,93320576098221.56
2025-11-10,124379.0078125,95375535143288.53
2025-11-11,122494.1015625,93930163086938.9
2025-11-12,123755.0390625,94897067317482.66
2025-11-13,127093.875,97457332670095.5
2025-11-14,121989.125,93542940108316.5
2025-11-17,121618.140625,93258464183337.56
2025-11-18,119250.2578125,91442739051173.53
2025-11-19,119444.25,91591494930657.0
2025-11-20,118237.3046875,90665992652636.72
2025-11-21,116099.40625,89026622704727.62
2025-11-24,115587.4296875,88634032029757.22
2025-11-25,113175.546875,86784567091977.19
2025-11-26,113574.53125,87090513802348.12
2025-11-27,109994.703125,84345452323343.81
2025-11-28,107000.84375,82049719747113.38
2025-12-01,109094.7421875,83655349889406.47
2025-12-02,105437.921875,80851249741306.69
2025-12-03,104365.0,80028518479860.0
2025-12-04,105731.0,81075986081484.0
2025-12-05,106400.0,81588984489600.0
2025-12-08,103938.0,79701089002632.0
2025-12-09,103680.0,79503251051520.0
2025-12-10,105939.0,81235483344396.0
2025-12-11,108560.0,83245302219840.0
2025-12-12,110200.0,84502876792800.0
2025-12-15,108050.0,82854227200200.0
2025-12-17,108200.0,82969249264800.0
2025-12-18,108822.0,83446207426008.0
2025-12-19,113238.0,86832457007832.0
2025-12-22,111322.0,85363241836008.0
2025-12-23,112000.0,85883141568000.0
2025-12-24,112019.0,85897711029516.0
2025-12-29,111931.0,85830231418284.0
2025-12-30,111943.0,85839433183452.0
2025-12-31,110451.0,84695347047564.0
2026-01-02,111177.0,85252053840228.0
2026-01-05,111127.0,85213713152028.0
2026-01-06,113656.0,87152985161184.0
2026-01-07,113709.0,87193626290676.0
2026-01-08,111876.0,85788056661264.0
2026-01-09,110435.0,84683078027340.0
2026-01-12,112782.0,86482789931448.0
2026-01-13,114484.0,87787906957776.0
2026-01-14,114417.0,87736530435588.0
2026-01-15,110375.0,84637069201500.0
2026-01-16,109033.0,83608005130212.0
2026-01-19,106868.0,81947853331152.0
2026-01-20,103858.0,79639743901512.0
2026-01-21,101661.0,77955054062004.0
2026-01-22,102917.0,78918172149588.0
2026-01-23,102304.0,78448115312256.0
2026-01-26,101012.0,77457391929168.0
2026-01-27,103797.0,79592968261908.0
2026-01-28,103183.0,79122144610812.0
2026-01-29,102210.0,78376034818440.0
2026-01-30,99150.0,76029584700600.0
2026-02-02,99000.0,75914562636000.0
2026-02-03,97219.0,74548867322316.0
2026-02-04,93680.0,71835113411520.0
2026-02-05,94166.0,72207784900824.0
2026-02-06,95719.0,73398646676316.0
2026-02-09,95382.0,73140230437848.0
2026-02-10,92750.0,71121976611000.0
2026-02-11,90580.0,69457990743120.0
2026-02-12,90609.0,69480228342276.0
2026-02-13,89120.0,68338442647680.0
2026-02-16,89692.0,68777060120688.0
2026-02-17,89203.0,68402088190092.0
2026-02-18,91555.0,70205634163020.0
2026-02-19,90500.0,69396645642000.0
2026-02-20,89917.0,68949593217588.0
2026-02-23,91475.0,70144289061900.0
2026-02-24,90341.0,69274722253524.0
2026-02-25,90883.0,69690335313612.0
2026-02-26,88694.0,68011779984216.0
2026-02-27,88528.0,67884488899392.0
2026-03-02,86521.0,66345493675044.0
2026-03-03,84438.0,64748220604632.0
2026-03-04,85777.0,65774984234628.0
